"","cg00000292","cg00002426","cg00003994","cg00005847","cg00007981","cg00008493","cg00008713","cg00009407","cg00011459","cg00012199","cg00012386","cg00012792","cg00013618","cg00014085","cg00015770","cg00016968","cg00019495","cg00020533","cg00021527","cg00022866","cg00024396","cg00024812","cg00025138","cg00025991","cg00027083","cg00029826","cg00029931","cg00030047","cg00031162","cg00032227","cg00033516","cg00033773","cg00034039","cg00035623","cg00037763","cg00037940","cg00040861","cg00040873","cg00041575","cg00043004","cg00044245","cg00047050","cg00047469","cg00050312","Class"
"TCGA-BH-A1FG-11","0.664967688222158","0.317218326428918","0.0882009712273906","0.537616185639101","0.0247329791505991","0.95666546016231","0.0344657460521233","0.0227537338814649","0.815484881572214","0.0406319108308568","0.028664088264118","0.0644439950046202","0.91794801487271","0.034275313879038","0.0767128069852437","0.438479489439364","0.387152795589195","0.961451371368327","0.0302895776751631","0.752255662553947","0.0695641078736775","0.03961740936762","0.0151276861609432","0.613872872187853","0.0239279877831354","0.0613870394575349","0.380284721488796","0.366683115334601","0.577322952814237","0.00945438418808489","0.0369328771340444","0.591098215584501","0.118355114834277","0.0424167328367388","0.86268515211998","0.936131049098201","0.0361525111291579","0.0558884765430129","0.826483520353499","0.0642187053362497","0.0838259018717789","0.0512151536640404","0.0963149106573459","0.0262723832577867","Normal"
"TCGA-BH-A1FH-11","0.644768589631897","0.412641236466823","0.0519208932071528","0.56071225020336","0.0306457154317885","0.954224690515971","0.0408455094783794","0.0360636575023224","0.793271069490115","0.0332711798271998","0.0231459158948899","0.0612465341282852","0.893997419145066","0.0252876917674937","0.081813297470229","0.530424442732623","0.514279009070685","0.940808759328397","0.0253519857853112","0.714263357828217","0.0560277613442277","0.0245446064196133","0.0135265680905748","0.57680895983016","0.0238972950267019","0.0490154857940309","0.551083257569482","0.337539868147435","0.619030973609917","0.0152062891469329","0.0319369611633727","0.600274123741946","0.0968183518236246","0.0324686812573813","0.838170833715692","0.925116702898183","0.0418580745302233","0.0659154818999209","0.713334902594758","0.0431908267761185","0.0710224698274538","0.0669536851581528","0.0972080234891623","0.0247513408758113","Normal"
"TCGA-BH-A1FJ-11","0.650911848062327","0.375286071587429","0.0775846023712451","0.651662812838933","0.0262800630673387","0.935379985945231","0.0493895098568746","0.0412817228092334","0.876548610639955","0.0399646924896626","0.0552642119048089","0.0641033553417585","0.90467303677261","0.0369937434366057","0.108487912114248","0.433381417949717","0.320686303042194","0.94887166721842","0.0440042073265317","0.682601782449149","0.0917108735498767","0.0341794661058785","0.0185722309145159","0.598829261774151","0.127528757190509","0.0619528437808239","0.372344904750052","0.308575321336677","0.560790387300142","0.010070039032186","0.0314734973832396","0.67125634904493","0.0910040762237823","0.0775391795778098","0.900964173001241","0.93667140087165","0.0385477774445259","0.0994437490202882","0.845700998942088","0.0813473635251939","0.0847475392707901","0.0761460397200844","0.0903670869296424","0.0442735079705302","Normal"
"TCGA-BH-A1FM-11","0.698705683208374","0.246922610155586","0.11056463193655","0.533554964904284","0.0180152753430208","0.946932221328403","0.0403921659415675","0.0309602742328125","0.827068469045008","0.0371520726084907","0.0422729777352507","0.0624876524056431","0.934086358593911","0.0373451164145495","0.0739258235547036","0.363390816452407","0.375186736594936","0.933638862913089","0.0189072287047126","0.692313802153198","0.0265188100146067","0.0193787710146981","0.0147167723260516","0.596043011438557","0.0554327619774701","0.0697852879185616","0.359130138702876","0.384044561113256","0.62147897751807","0.0109941869843408","0.0260986383411289","0.507205642270802","0.105496622242408","0.0397825570302593","0.820150410075557","0.919014672386598","0.0273144387700579","0.0708847726976126","0.797275871795162","0.12678631147179","0.0526099837786027","0.0349637103006727","0.064759383961834","0.0363313280661555","Normal"
"TCGA-BH-A1FN-11","0.704711255946644","0.36720001587548","0.0581341760716085","0.517365980182112","0.0280250931360884","0.956722983739719","0.0430066012137643","0.0377761723550363","0.858656240013806","0.0346456432946692","0.0502282242356808","0.0472710693648866","0.885017440537253","0.0483726768035519","0.105049167971715","0.438634933798886","0.362643369797099","0.934435257708132","0.0551407421297097","0.720193551021484","0.0634265036220487","0.0306558231006102","0.0191541783010932","0.65964512279611","0.0447608839744102","0.0546364407378674","0.429505690664982","0.348144779963274","0.57227522151026","0.0128328166108963","0.0601837099919552","0.623901205941396","0.122066263292966","0.0475944283385605","0.781510096632013","0.941422670589992","0.0476490032019023","0.088030132778692","0.768697904714348","0.1353131388113","0.0855040402406482","0.0919992089252457","0.067811491163287","0.0404052605742735","Normal"
"TCGA-BH-A1FR-11","0.735930216239483","0.419673647216104","0.0695595777628462","0.525170126311499","0.0250493310706497","0.935551679750534","0.0481519752114926","0.0238015813423426","0.880472838295797","0.0242318617000563","0.0397233988865943","0.0615722523273466","0.875718732974229","0.0392900321371761","0.0856440103795144","0.513074689977449","0.34146645139367","0.956765145036608","0.0599955828901689","0.638728964207333","0.0914533505011839","0.0372464389889292","0.015544950540261","0.552381230450632","0.0469235071189798","0.0702725521722348","0.485301252040879","0.490175308087998","0.60432490111561","0.0122830942002033","0.0409056094632962","0.590893587914625","0.124618876788524","0.0474917022205219","0.895237956343901","0.939761344184192","0.0274633178026291","0.0805524188665527","0.653241926621336","0.153314856582227","0.100200327677394","0.0654249335625141","0.0674569843641737","0.0615606435981532","Normal"
"TCGA-BH-A203-11","0.72935472844352","0.335542051284095","0.106090653435216","0.513869503624409","0.0288279057102469","0.949572714541522","0.0509010821687165","0.0393680931681076","0.842459413224643","0.0449305958401239","0.0414991085159166","0.069576224953727","0.911319142426017","0.0194514968143582","0.137271060613624","0.397879302191616","0.500450984819531","0.950393010015793","0.0477115775585226","0.780118853565101","0.0601799239508343","0.0324340554198702","0.0163699891978783","0.623860593106026","0.0369395196397064","0.0593505716049702","0.458380083242802","0.427056954318742","0.637357183109842","0.012811306246997","0.0291031903067561","0.558387987352147","0.136286837165363","0.0613607443799606","0.85324106135147","0.936001096695454","0.031656800246425","0.098554017240816","0.837188332933081","0.119405176808761","0.0936299458664268","0.069556323988601","0.0891689270494875","0.050704172454612","Normal"
"TCGA-BH-A204-11","0.651851981867575","0.402784117441829","0.0762342240501961","0.703236132688651","0.036542968996145","0.9540021334399","0.0631386781575793","0.0424580848382844","0.87965645053767","0.0406739527008053","0.0366440645824323","0.0669845883136962","0.924000283828948","0.0545068063865031","0.107996310756076","0.560002554888851","0.416174020739942","0.944847327356104","0.0583463385985764","0.736796816000588","0.0783671546970575","0.0367905106684402","0.0171627135663895","0.59419531732277","0.0179932681919573","0.0758301743270931","0.471022827223861","0.376489275664297","0.518728970998106","0.00900997853641988","0.0480399497803574","0.619105841054526","0.118957137237551","0.0654665693951173","0.88067426450905","0.94282101715801","0.041180766279378","0.0877546025898259","0.809670123087375","0.0977480066603263","0.0886183215532381","0.0647975350249548","0.0924498579564275","0.0603337882367548","Normal"
"TCGA-BH-A208-11","0.693847138356913","0.280820066540674","0.0883508166108007","0.690548373806693","0.0328893756126105","0.955975005078127","0.0597598817514405","0.0358400545070306","0.772680813355465","0.0416667714889864","0.0536751161241333","0.081816391137115","0.874492934827315","0.0366866125373288","0.13963347863825","0.319386825337586","0.511878921585781","0.953104793683665","0.0491852508147539","0.788335365235997","0.0796791205210168","0.0375732378639696","0.0163649051053269","0.649926874354003","0.0973255237579121","0.0738353772847261","0.410495160159005","0.431471842924673","0.579769431462677","0.0110835759816178","0.048523735055803","0.557259033267502","0.120584354596633","0.053444145976954","0.850312868169258","0.934896933629979","0.0395291030405603","0.0830437919754147","0.818840708011853","0.221141518512712","0.0827889694670814","0.0825637199374994","0.0844873768460343","0.0517574902466647","Normal"
"TCGA-BH-A209-11","0.752257927826004","0.443465960538959","0.127558524439369","0.636130014923339","0.0364032454218677","0.951499641292931","0.0615624758207529","0.0395977799406026","0.867200918115755","0.0397281053176475","0.0542955541580669","0.0730388398159197","0.909699307975312","0.0531928459044394","0.149826125860042","0.497271724267051","0.437994289784347","0.952271414445748","0.0808469541053055","0.761962186813132","0.0909378588432274","0.0384156095082771","0.0152160003792272","0.619606016590958","0.0582194956534264","0.114989756510552","0.440751053137329","0.453444727659983","0.619903608323058","0.0099526264647363","0.0697451442311431","0.665100362320251","0.129437777990436","0.0767927991027337","0.875668531840297","0.94797227772002","0.0529345083836709","0.121876942438979","0.786811877046727","0.128607804921936","0.0975835945772869","0.0939747896777715","0.0885513977486752","0.0550616409237072","Normal"
"TCGA-E2-A15I-11","0.635448664482262","0.399275515658849","0.0451599227287496","0.858091340951703","0.0256129000436809","0.940634931020692","0.044900535893463","0.0273225875432742","0.741561574967478","0.0250672557203632","0.059478000558725","0.0680115763578004","0.940246946843634","0.0646232433191029","0.0699333063716118","0.555040668350766","0.390460813215472","0.932105477573208","0.057756379080999","0.56865936493059","0.0886385768625237","0.0383687942280708","0.0124069503875385","0.48251989395017","0.0190555573831464","0.0784187465004186","0.525455882467174","0.286646020129476","0.406606065246617","0.00990520878743386","0.0332715760374018","0.651412836713101","0.10866935790707","0.036073488133348","0.815870327848087","0.938927749089929","0.0436449071551564","0.103002323070696","0.7562258749508","0.0731610239768268","0.0572583022961478","0.0906185873751644","0.0840303552958348","0.0321429962097648","Normal"
"TCGA-E2-A15K-11","0.61494235983576","0.424370809129768","0.050669738399957","0.718901017904154","0.0306403359789236","0.945971702725413","0.0514258649430689","0.0291493458830895","0.897760729859559","0.0299014234415069","0.0435582693600066","0.0642557082272522","0.899873573810539","0.0341522790025563","0.10246414063103","0.537804499401177","0.385942971988932","0.922283337542239","0.0389401536443133","0.621658015238107","0.0581456984905094","0.035504367872113","0.0186292336692328","0.520524541769914","0.0298697043771788","0.0703094596772344","0.373563065609088","0.358333620827656","0.56199347056972","0.0165148711280266","0.0560278682219682","0.633576650407307","0.0839487287021553","0.0477092488750932","0.909692860084442","0.925896276652705","0.0345525814993677","0.0914325019337938","0.637472129543815","0.144361142739439","0.0856926764735577","0.0620777569948002","0.0770915737265833","0.0498900999240808","Normal"
"TCGA-E2-A1B5-11","0.65056998740913","0.376759553189601","0.0564169144764167","0.523646298321609","0.031698799579284","0.947668223686465","0.0694221960687329","0.031621413957727","0.846110147949983","0.0353293775744057","0.044332693657944","0.0778737075172107","0.92252807143101","0.0508396172778416","0.111699238625582","0.466157518700737","0.417505330497755","0.937893531075237","0.0324153778914005","0.69648109158056","0.0583751790828235","0.0303113175292698","0.0134444907478827","0.580612723993164","0.0370753047265889","0.0595116801305629","0.478924022105679","0.346479102875659","0.581448021560855","0.0107946722770442","0.0265391892132917","0.586040140330276","0.10360061471585","0.0428870574916454","0.859711837107107","0.948959038014996","0.0352256393115217","0.072410149970076","0.778599960445183","0.177109808189987","0.0606952912878464","0.0688384621472381","0.0873602687717823","0.0345083978320785","Normal"
"TCGA-E2-A1BC-11","0.523891172092498","0.547318718593153","0.0675579170265575","0.870687865668141","0.0283349232418684","0.935656677415624","0.0510574198225559","0.0226267639841663","0.929410950007379","0.0371743468496345","0.0319760103873284","0.0610944582602346","0.924870110451103","0.0207349213596038","0.0699355663810977","0.69068318050388","0.277077595436568","0.93887323473013","0.0393150231850922","0.516485106759892","0.0711566181493202","0.0282017498162423","0.0133352991181667","0.450212639340908","0.0183140989947292","0.0694541865010338","0.468518237411791","0.223060353872792","0.359551298016243","0.011119546146042","0.0273118577572266","0.687097300176723","0.11257707819798","0.0390441899974615","0.909161585944795","0.918599021279084","0.0314366427544587","0.109214530669943","0.789205903392442","0.0834387275630453","0.0733633842414124","0.0383686315051727","0.0791563429992812","0.0389782833659925","Normal"
"TCGA-E2-A1IF-11","0.664111823102527","0.282397632142864","0.0398978441459155","0.694095284887638","0.0190198061358116","0.942529898886036","0.0434774612794837","0.0230864975254313","0.836214699389854","0.0298157176210785","0.0273780265907086","0.0514919467031274","0.92204338967169","0.0221634397411199","0.125479346379165","0.359782753245772","0.419141356900092","0.951083209159659","0.066570264989862","0.716356711764289","0.0854974012333219","0.022244459128481","0.0145335385741025","0.569138617807305","0.0152083370997164","0.0653778171616257","0.444118344678132","0.359576059894454","0.567371455554174","0.0111944854206832","0.0294738200553883","0.578394739508038","0.0860065724839159","0.0533352961137151","0.876161489688697","0.948004947000622","0.0415027394470813","0.0693544115536516","0.767359839957651","0.103130791432035","0.0908193972100658","0.0591610394159391","0.0558785749585586","0.0413323375288425","Normal"
"TCGA-E2-A1II-11","0.657916929173995","0.346473961626779","0.0577214391998409","0.521824880411233","0.0280583297970312","0.962504047537462","0.0599835334389404","0.0383579685390706","0.801758032863479","0.0353795997008157","0.0534883416850063","0.061822900488453","0.897028957210103","0.0307517449786383","0.134080675360949","0.465423680657451","0.424388487909666","0.942124515134555","0.0348177203439506","0.753043853035416","0.0612485307542282","0.0273432605070446","0.0163360840501473","0.588968674301082","0.0469136051251129","0.061402029523181","0.382330265795052","0.42896393539351","0.542263678095816","0.0134205862601012","0.0378365282478485","0.560917009875797","0.118217097228822","0.0524084859495267","0.829573306401681","0.927438419310871","0.0469158841519867","0.0765598998130737","0.814039545989964","0.0897222718772673","0.0859927865561091","0.0679488966259471","0.0790096958734766","0.0345356047535498","Normal"
"TCGA-E2-A1IO-11","0.552454556945512","0.500514486438822","0.0666891864077141","0.798052400256976","0.0309194374123299","0.953944521934485","0.0503227899841625","0.0250423827578544","0.935182912814264","0.0337372002437048","0.0464307250889035","0.073564348341034","0.910548763460011","0.0439114028664508","0.0857818897294143","0.597902749667355","0.306757425649691","0.955413662360404","0.0464087075352779","0.625743185764461","0.0497992565021384","0.0436883788803081","0.0198314703051292","0.506551412836695","0.0440468577258102","0.0610442229790167","0.512125830914545","0.273475951364098","0.429068993619232","0.0125207243421036","0.0475817295166053","0.708528876489418","0.131396621015971","0.0574109935131175","0.881418510274918","0.921355125400843","0.0355716392558274","0.0955846557278955","0.79113363933103","0.0804576740044694","0.084157230115533","0.0411308915272155","0.100582155020155","0.057295843520187","Normal"
"TCGA-E2-A1L7-11","0.789805778327627","0.348050500569127","0.0928871350652662","0.431847805418773","0.0262834374020288","0.953743960993676","0.0344807111161802","0.0288061736431685","0.893347913350479","0.0275183484071233","0.0481413404456846","0.0762430220295326","0.833226859679654","0.0382475514284791","0.0904608889814019","0.377412117147538","0.308750757716183","0.944757239292774","0.0349438251522148","0.719957267714857","0.051468559099716","0.0267510402635047","0.0132825192963225","0.647525566391619","0.0394072072917349","0.0712996505468331","0.35321366209968","0.360311375793841","0.651991151509176","0.0123486752712469","0.0697196490078454","0.611455635798478","0.103433096448561","0.0683831461146458","0.793858441811097","0.914156958181977","0.0354003868736666","0.123169140065831","0.726875047075517","0.193438889826535","0.0693082155366648","0.105490223038938","0.0695947189255615","0.0579838993812696","Normal"
"TCGA-E2-A1LB-11","0.70388976474127","0.268625246168904","0.091027864824531","0.507124848021963","0.0318754246100868","0.948302139890891","0.0508383624983864","0.0260403963926867","0.847947177704565","0.028494517626172","0.0300441868725066","0.0897450520303648","0.91023139582219","0.0315381293149868","0.11529413674594","0.369597014114265","0.278786333642355","0.95071954559931","0.0316341561511618","0.795129992877532","0.0702597656159789","0.019782605338432","0.0141784299621727","0.683933569391237","0.0873725560251675","0.0655932909607646","0.473371356781017","0.377558726596168","0.594012886273771","0.00904112541697373","0.026860010849356","0.56025485177112","0.0956851190125331","0.04569427519352","0.843380304674724","0.932685656732324","0.0367501510515614","0.0461658901832864","0.844360131851041","0.0762283708474906","0.0695786895413122","0.0700223320349111","0.0712509495187332","0.0218674981394625","Normal"
"TCGA-E2-A1LI-11","0.657690926001999","0.309320654447716","0.0229720675344066","0.340327478758925","0.015266859500354","0.924130541288848","0.0302185467802084","0.013809545306976","0.832033359445645","0.0187549779626242","0.0197605859412671","0.0361596795577463","0.866964274485751","0.00928044479202665","0.0896934706735476","0.333245859037431","0.272557079189314","0.921177423696079","-0.00162845835201147","0.606014168906164","0.0191784977812486","0.0143345938068644","0.0131925355314706","0.522534367556231","0.212346433673304","0.00591776201044385","0.408315810385847","0.311647216896047","0.619407215793912","0.0147248262693542","0.0278344469225319","0.545831964267689","0.0725338644176573","0.0276497100175926","0.803342640465169","0.918132489890572","0.0232163756450691","0.0514044358371551","0.600302107379686","0.0836737371554506","0.0677161563286254","0.0275501453992407","0.0473488344481419","0.0120791684003457","Normal"
"TCGA-E2-A1LS-11","0.711760871179598","0.446541437067615","0.0632023859987853","0.682775758207628","0.0325203575480299","0.954501096381386","0.0584800574396209","0.0341462040287886","0.872938393968873","0.0353633848256877","0.0472597698354086","0.0809298052370531","0.930906506095783","0.037815596787827","0.0966796137035407","0.531733610832578","0.354206430179082","0.938014171478668","0.0562085359366285","0.639256489715509","0.0606492359538609","0.035648459462185","0.0146809613406562","0.576256321792734","0.0206740734949817","0.117529257191046","0.451556493150435","0.31540157825092","0.495942483802101","0.0110364983939826","0.0498738148108056","0.645276018606981","0.11388028703865","0.0598204073615528","0.885322440463584","0.940604489385614","0.0440110901206017","0.0869405732234071","0.744223290400773","0.0892494205737863","0.0769708705563191","0.0817563626942016","0.0890689524003641","0.0430284134385002","Normal"
"TCGA-E9-A1N4-11","0.74186463301322","0.301725819336885","0.0841107900914397","0.553805185469465","0.0256487326312952","0.95379649841625","0.0510383864078722","0.0267703652440025","0.824306149792028","0.034532562358501","0.0392150605176264","0.0756508502110949","0.879354650569504","0.0432505022628325","0.114826587103126","0.380465491047196","0.312697509955603","0.944511360368608","0.0346438830864113","0.80069898118398","0.0448506383140781","0.0264877766105414","0.0161214370817505","0.662323242065138","0.048915030895405","0.0568102335565697","0.46831154151746","0.476446587839665","0.66330993388011","0.0114353399694659","0.0473813590471252","0.580009141754062","0.101156995920265","0.0437193775624487","0.847065671634185","0.928559966953728","0.0362490860704464","0.0860555655432565","0.842856894099715","0.17093010088719","0.0872081946839418","0.0561101678883936","0.0867215322080393","0.0328891917614641","Normal"
"TCGA-E9-A1N5-11","0.717687255351617","0.301622409139849","0.0929691593434304","0.529345677803508","0.024982436952938","0.945527239939356","0.0418705324229195","0.028311418236756","0.876061374171491","0.0285539632559354","0.0410418323682564","0.0661282774459563","0.916820682947723","0.039593920636473","0.114924442282743","0.388723294891359","0.3906965974937","0.950231129721152","0.0341221195416802","0.754638761402011","0.0539148862317608","0.0241627596912339","0.0156999543541474","0.63813770619343","0.0794534578662367","0.0544501590679512","0.377388155017679","0.371694765166595","0.617417514387624","0.0141617390504842","0.0322584645365578","0.575892952024771","0.106803804023677","0.0649347907449781","0.848674245439366","0.932905725527686","0.0331468950529074","0.0720077206908381","0.822033024174658","0.108814797366051","0.0703694593586738","0.0538113421467028","0.0749899836356341","0.0360300232908035","Normal"
"TCGA-E9-A1N6-11","0.707244915184204","0.380505090671933","0.0539734064999372","0.594302326546717","0.0223766435924014","0.960250257944323","0.0580296752335608","0.0328430268439978","0.846890553517104","0.0394239972490603","0.0417034471449132","0.0496143604183536","0.892058851849619","0.0554865453763882","0.0998955341877036","0.449740652921253","0.452494769766817","0.94116024811013","0.0424664257307279","0.712365105171214","0.064376245667191","0.0276385844369164","0.0144825696160205","0.610687877317832","0.139294928660921","0.0577115501261633","0.356045917593614","0.457494383987426","0.606509309599888","0.0122511020070129","0.037582192410096","0.682369086997635","0.105741569032857","0.0592055031719533","0.867696847369549","0.938202984284289","0.0269201079843463","0.0953722549027826","0.752815468574962","0.121043814968743","0.08937940362567","0.0717746720695468","0.0992339992949408","0.0400247957042126","Normal"
"TCGA-E9-A1N8-11","0.631834636679646","0.526338923850407","0.0679204942063208","0.797633062856418","0.0378352097449458","0.928382362789272","0.0571370918892751","0.0280725221716496","0.856501345900113","0.0304673795876941","0.0669416420457788","0.0621341121215352","0.925342091655097","0.0283012719406392","0.0990813344511372","0.547468141879845","0.484685407176322","0.917689301853156","0.0686584945520681","0.596199482714677","0.0700233241252507","0.0315020699470738","0.0163770115091636","0.525842150730528","0.0116261148153174","0.0811787680061928","0.442551286222306","0.26989955017796","0.45540281234006","0.0114346083738366","0.0449833406249054","0.597724323732033","0.103236330036879","0.0264217303850042","0.847366553647494","0.942726412381763","0.0317190365163499","0.0864715967504862","0.723273553839317","0.0923401178830747","0.0691525768894259","0.0512088359504967","0.0713979306588551","0.0451448412675856","Normal"
"TCGA-E9-A1NA-11","0.715161230603813","0.441237171213431","0.0824118858767378","0.597184274565444","0.0317491637830656","0.956904419729102","0.0423436348186998","0.0325384471902592","0.830921531710326","0.0455423423760769","0.0361948967659286","0.0803210052169079","0.918903970888791","0.034355886914561","0.179241388776334","0.478032121056469","0.426579275187238","0.93408136776134","0.0472681680829223","0.71058910109043","0.0917809966900388","0.0342575661005367","0.0154613065397972","0.579727308681757","0.104724546640996","0.065576168681274","0.470132266364024","0.405967018413081","0.611276626215795","0.00962689272094386","0.037556954422928","0.664897494119242","0.129125927227553","0.0670163823065147","0.872805263886367","0.95526448034494","0.0453749704849851","0.0876470780994928","0.82988616408037","0.081913221768694","0.0919692142113875","0.0536133610805415","0.103506750090511","0.0297239237557205","Normal"
"TCGA-E9-A1ND-11","0.644431555803417","0.454075559033396","0.0621478220361793","0.661455468568355","0.0278727404418049","0.940020706683295","0.0459037964810269","0.0384574866750152","0.839314137303832","0.0375240914538072","0.0334743731126404","0.0790754435287544","0.91893372745531","0.0358317262915357","0.0802747911271857","0.566829331856235","0.491336785609964","0.941096728774149","0.0334949655626106","0.631724222971152","0.0470044376329182","0.0307419054069812","0.0155769618410226","0.558906082969504","0.0354949245822078","0.0674989214487236","0.459931279291151","0.322235271922591","0.565653130314812","0.00940092731547295","0.0356918462431734","0.606635410221619","0.122430905531655","0.0603638227460532","0.882651914142956","0.949687543044272","0.0358556982327512","0.0938448921028893","0.617788424457185","0.189312355048669","0.0786913925926093","0.0453249298676335","0.08073149252076","0.0363065062921952","Normal"
"TCGA-E9-A1NE-11","0.692109953933128","0.298140100925373","0.0664438394149538","0.465424443810161","0.0244461648217179","0.935384312229995","0.0377456146832882","0.0261391908808479","0.840841338952161","0.028756990534991","0.0537678702906329","0.0497826543633863","0.873630953154402","0.0355725644770322","0.0858219598994898","0.357078664870902","0.396706838738852","0.934169380608684","0.0404404036080559","0.736903537740817","0.0533344222126993","0.0285029703873196","0.0161927154991066","0.608575607219827","0.0827178624233278","0.0611960310023568","0.36860222404968","0.351699224397287","0.591606753194527","0.0108650583464642","0.0460997655848755","0.522569509999747","0.102743423934997","0.0698110004453077","0.785079494106214","0.929985119486578","0.0284036923969328","0.0603831667753607","0.807204367978735","0.0939625899529187","0.0630891802997343","0.0595104613373717","0.0766783433750903","0.0417719313629802","Normal"
"TCGA-E9-A1NF-11","0.610512704029103","0.506895742621142","0.0513964255734687","0.763225610477662","0.0300370771250279","0.955158201141077","0.0505099524837026","0.0310683658511561","0.892116435028244","0.0393860048449941","0.048798694996857","0.0677257923626163","0.912607785164912","0.029056333823532","0.100113148345623","0.59183081570932","0.426101440015335","0.936127733066495","0.0497348134196442","0.586123792608417","0.0587157343559667","0.0310514179891365","0.0166836838420153","0.517251913597119","0.0315520277542947","0.0715388744093136","0.424626598549157","0.291778239789159","0.498950123637827","0.0113700550752662","0.045447112886525","0.675686977466008","0.118624280138772","0.0452043864185497","0.900401993622087","0.947079291468188","0.0340414747624094","0.0937297825748042","0.74362186566322","0.109454017263308","0.100963966777345","0.0482597238840859","0.0864381283597302","0.0439771619631537","Normal"
"TCGA-E9-A1NG-11","0.63286343176179","0.494934740785187","0.0630056463459027","0.749841986092203","0.0225343184887343","0.960656312911857","0.064292589492608","0.0262696035804888","0.885567654562342","0.0335358409175564","0.0427929274105671","0.0827623468558232","0.930662814071114","0.041218795107589","0.159122184047752","0.56484018590878","0.455282439377402","0.953590306167126","0.0462518969357033","0.594412812532667","0.0897581626422398","0.0306128451024859","0.0148702743855437","0.524768224012197","0.040881440109999","0.0716589965573219","0.401059502644702","0.306639741351196","0.487123998114459","0.0111411465151893","0.0352001928478194","0.647931733194623","0.122489873284472","0.0439341352672744","0.882200550638575","0.953531389490666","0.0438608874859262","0.092095460416249","0.677672503139435","0.0891496496772316","0.0899412196302205","0.0690740330276551","0.0821399525145416","0.0369599816969055","Normal"
"TCGA-E9-A1R7-11","0.61326913910091","0.5085815885858","0.0543643132013443","0.743129646462905","0.0356264646963663","0.958854744199955","0.0481350114880467","0.0421769459709182","0.909346995817736","0.0335364534981521","0.0338371716065832","0.0787346808170589","0.926978214738406","0.0308429378789359","0.0855617508660169","0.583130198963811","0.408465401135561","0.929652987907356","0.0491087852579415","0.612138482818009","0.0618857115178919","0.0280456117699","0.0158786900730724","0.507859609787228","0.0526172390787921","0.0737883140594452","0.420752290688144","0.321198549643302","0.525819185287855","0.0120052189805058","0.0306173416019561","0.664753178787611","0.110649620563167","0.0474553103150096","0.870254937203422","0.934982984920598","0.0352302649679166","0.0978754749165882","0.695969453515678","0.120961012422124","0.0832237643363309","0.0500957217452986","0.0828740087868729","0.0493854906567657","Normal"
"TCGA-E9-A1RB-11","0.695165261035814","0.391141555069825","0.0802414633746865","0.620079992400296","0.0383545598490689","0.95398500631827","0.0564570380496918","0.0386742524264408","0.860636026802401","0.0393927777113792","0.0417692459768802","0.0720091620935104","0.90686898139161","0.0582143724634744","0.138682804836748","0.488204094054172","0.382706040489682","0.937734081149808","0.0494888871595774","0.697042034155076","0.0866703980451943","0.0281591510351007","0.0146821374278402","0.581419672638273","0.0241345040549249","0.0984897884403534","0.432179537416845","0.375882721290043","0.56472574699406","0.010032768564874","0.0449951046839207","0.616338640677346","0.120150740093228","0.057029572591523","0.864316844193192","0.946231068555041","0.0347728562200907","0.0844947689067604","0.757838150485293","0.105617954105568","0.0749665279246973","0.0776361707631331","0.0859478488771828","0.045148868889513","Normal"
"TCGA-E9-A1RC-11","0.687669733076132","0.537207542744127","0.0515435000825974","0.701896161949136","0.03503470103254","0.956999573088181","0.0559957282446996","0.0413882374401129","0.908577613875752","0.0415128562971047","0.0542073909969245","0.0879164017521434","0.911868358109791","0.0441489116373327","0.118702958637245","0.538613000301634","0.39044437863354","0.945500191740606","0.0564993697484563","0.646302691573539","0.104011470672431","0.0357255252552434","0.0193978364902882","0.641550585656527","0.0333892760710684","0.0820038318281963","0.487682964908282","0.300521800787216","0.44520547828763","0.0106920047738796","0.0476585126289939","0.699354537973119","0.124653599298999","0.061268542386217","0.894350883888438","0.950437962804913","0.045968690283729","0.120609146985415","0.805708249198377","0.143779160692749","0.0774653779375401","0.0965839298765389","0.101304172868429","0.0465960502140047","Normal"
"TCGA-E9-A1RD-11","0.547239053904017","0.285006289431997","0.0101368097070233","0.542655811429219","0.015875096635475","0.939522443721031","0.0270524878536586","0.0125515931755681","0.823603522704718","0.0229942334120204","0.0238282949869739","0.0497295586980122","0.882507684513177","0.00973026732863361","0.0463794643510123","0.386290092214057","0.349968070131997","0.934020152969564","0.00369380741774539","0.603848198643792","0.0219090545288503","0.0165174213507355","0.0127671782486636","0.442486991321115","0.0340012928380029","0.00831285636274558","0.318096608717538","0.270287314095115","0.507843892554767","0.0136406190724921","0.0102167956677546","0.553537423083674","0.0750398582324747","0.0248392558192507","0.801750578686204","0.919953956819981","0.0223357405186356","0.041724752510305","0.673955117140266","0.0615651997755044","0.056086435600966","0.0236292620890755","0.0500603713432605","0.0147028531079559","Normal"
